timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;17481;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;12862;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13308;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13389;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13110;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13222;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13487;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13987;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13557;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13463;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13924;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13173;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;15093;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13603;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;14652;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13111;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;14686;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;13833;;;;;
19.04.2026 18:00;QuickSort;SinglyList;50000;int;Random;50;Middle;Unknown;SINGLE;15075;
;;;;;;;;;AVG;13921;
;;;;;;;;;MIN;12523
;;;;;;;;;MAX;19094;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6320;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5890;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5145;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6010;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5560;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;7120;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5940;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5380;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5290;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5410;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5820;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6050;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5180;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5760;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6450;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5210;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5430;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5990;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6105;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5340;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5555;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6200;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5815;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5670;;;;;
19.04.2026 18:15;QuickSort;SingleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5280;;;;;
;;;;;;;;;AVG;5831;;;;;
;;;;;;;;;MIN;5145;;;;;
;;;;;;;;;MAX;7120;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;38210;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;42550;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;41320;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;43820;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37488;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;44010;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37510;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;40240;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;43080;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;43110;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37380;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;40190;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;40050;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;39870;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;44200;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37390;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;38150;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;41890;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;38680;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;48210;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;44750;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37560;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;43690;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;43220;;;;;
19.04.2026 18:11;QuickSort;SingleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;45680;;;;;
;;;;;;;;;AVG;41290;;;;;
;;;;;;;;;MIN;37380;;;;;
;;;;;;;;;MAX;48210;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8120;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;7945;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;9655;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8801;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;9022;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8450;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;7920;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8605;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8344;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8510;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;7723;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8899;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8230;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8477;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;9188;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;7815;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8622;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;7991;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8350;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8412;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8460;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8575;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;7888;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8333;;;;;
19.04.2026 18:12;QuickSort;SingleList;50000;int;Descending;50;Middle;Unknown;SINGLE;8421;;;;;
;;;;;;;;;AVG;8420;;;;;
;;;;;;;;;MIN;7723;;;;;
;;;;;;;;;MAX;9655;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;16957;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;16313;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14717;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14933;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15012;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15013;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15124;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14677;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15759;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15717;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14725;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;16785;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14968;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14999;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15069;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14840;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15229;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15030;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14969;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14996;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14803;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15102;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;16322;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15216;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15107;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14914;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15060;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14722;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14964;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14933;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15187;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15349;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14951;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14869;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15210;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14898;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14782;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14654;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14968;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;16493;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;16055;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;18404;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;16005;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;19224;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;16642;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14975;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15348;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15223;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;14804;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Random;50;Middle;Unknown;SINGLE;15064;;;;;
;;;;;;;;;AVG;15401;;;;;
;;;;;;;;;MIN;14654;;;;;
;;;;;;;;;MAX;19224;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6420;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6639;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5676;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5164;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6175;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;7512;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5871;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5463;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5313;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5203;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5310;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5228;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5881;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6172;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5902;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6898;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5117;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5733;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5163;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6650;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6362;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5392;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5310;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5479;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5712;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5519;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5232;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6098;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5154;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5407;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5200;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5879;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6434;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6210;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6414;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5885;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6071;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6801;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6076;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5143;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6081;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6294;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5293;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5474;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5462;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5810;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;5973;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6088;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6117;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending;50;Middle;Unknown;SINGLE;6176;;;;;
;;;;;;;;;AVG;5840;;;;;
;;;;;;;;;MIN;5117;;;;;
;;;;;;;;;MAX;7512;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;38214;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37021;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;41389;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;36720;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37424;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;36653;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37489;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;40216;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37021;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37030;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37317;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;40175;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;40127;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;39827;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;36549;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37351;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;38122;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37913;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;38653;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;41710;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;36602;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37532;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37498;;;;;
19.04.2026 18:01;QuickSort;DoubleList;50000;int;Ascending50Per;50;Middle;Unknown;SINGLE;37885;;;;;
19.04.2026 18:01;QuickSort;DoubleLi;;;;;;;;;;;;;
